id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
01000244,Alamance,Childcare Network #78,Center,5 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,6,March,2019
01000244,Alamance,Childcare Network #78,Center,5 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,6,March,2019
01000253,Alamance,Creative Childcare,Center,5 Star C 2C,7,1,5,9,6,12,27,8,24,91,124,124,Independent Converted Building,Y,13,March,2019
01000253,Alamance,Creative Childcare,Center,5 Star C 2C,7,2,0,0,0,0,0,0,0,0,124,0,Independent Converted Building,Y,13,March,2019
01000253,Alamance,Creative Childcare,Center,5 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,13,March,2019
01000260,Alamance,Bright Starz Learning Center,Center,4 Star C 2C,1,1,6,6,11,8,8,5,16,60,95,84,Religious Sponsored Religious,Y,8,March,2019
01000260,Alamance,Bright Starz Learning Center,Center,4 Star C 2C,1,2,0,0,0,0,0,0,0,0,95,0,Religious Sponsored Religious,Y,8,March,2019
01000260,Alamance,Bright Starz Learning Center,Center,4 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,8,March,2019
01000281,Alamance,Beginning Vision Child Development Center,Center,5 Star C 2C,9,1,6,16,14,19,26,30,28,139,199,199,Independent Constructed for Child Care,Y,23,March,2019
01000281,Alamance,Beginning Vision Child Development Center,Center,5 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,23,March,2019
01000281,Alamance,Beginning Vision Child Development Center,Center,5 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,23,March,2019
01000282,Alamance,Patty Cakes Home Child Care,Center,3 Star C 2C,5,1,0,0,0,1,8,0,2,11,12,12,Independent Family Residence,Y,2,March,2019
01000282,Alamance,Patty Cakes Home Child Care,Center,3 Star C 2C,5,2,0,0,0,0,0,0,0,0,12,12,Independent Family Residence,Y,2,March,2019
01000282,Alamance,Patty Cakes Home Child Care,Center,3 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,2,March,2019
01000313,Alamance,Janice S Scarborough Head Start,Center,5 Star C 2C,4,1,0,0,0,38,65,44,0,147,160,160,Head Start Constructed for Child Care,Y,19,March,2019
01000313,Alamance,Janice S Scarborough Head Start,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,Y,19,March,2019
01000313,Alamance,Janice S Scarborough Head Start,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,Y,19,March,2019
01000324,Alamance,Armc Family Enrichment Center,Center,5 Star C 2C,7,1,7,23,30,21,9,7,0,97,184,184,Franchise Converted Building,Y,20,March,2019
01000324,Alamance,Armc Family Enrichment Center,Center,5 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Franchise Converted Building,Y,20,March,2019
01000324,Alamance,Armc Family Enrichment Center,Center,5 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Franchise Converted Building,Y,20,March,2019
01000362,Alamance,Head Start Junction,Center,5 Star C 2C,4,1,0,0,0,31,53,6,0,90,105,105,Head Start Constructed for Child Care,Y,14,March,2019
01000362,Alamance,Head Start Junction,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,Y,14,March,2019
01000362,Alamance,Head Start Junction,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,Y,14,March,2019
01000401,Alamance,Little Delights Educare,Center,4 Star C 2C,11,1,5,12,10,5,18,1,0,51,60,60,Independent Constructed for Child Care,Y,10,March,2019
01000401,Alamance,Little Delights Educare,Center,4 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,March,2019
01000401,Alamance,Little Delights Educare,Center,4 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,March,2019
01000412,Alamance,"Stephanie's Cdc, Inc.",Center,4 Star C 2C,2,1,3,9,10,10,7,4,7,50,92,92,Independent Constructed for Child Care,Y,9,March,2019
01000412,Alamance,"Stephanie's Cdc, Inc.",Center,4 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,9,March,2019
01000412,Alamance,"Stephanie's Cdc, Inc.",Center,4 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,9,March,2019
01000416,Alamance,Lawson's Preschool,Center,3 Star C 2C,7,1,7,13,16,16,7,6,0,65,95,95,Independent Constructed for Child Care,Y,12,March,2019
01000416,Alamance,Lawson's Preschool,Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,12,March,2019
01000416,Alamance,Lawson's Preschool,Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,12,March,2019
01000426,Alamance,Pleasant Grove Elementary Pre­k,Center,5 Star C 2C,4,1,0,0,0,0,7,7,0,14,15,15,Local Public School School,N,2,March,2019
01000426,Alamance,Pleasant Grove Elementary Pre­k,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,March,2019
01000426,Alamance,Pleasant Grove Elementary Pre­k,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,March,2019
01000427,Alamance,Em Yoder Elementary Pre­k,Center,5 Star C 2C,3,1,0,0,0,0,20,3,0,23,30,30,Local Public School School,N,7,March,2019
01000427,Alamance,Em Yoder Elementary Pre­k,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,7,March,2019
01000427,Alamance,Em Yoder Elementary Pre­k,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,7,March,2019
01000429,Alamance,Alexander Wilson Elementary Pre­k,Center,5 Star C 2C,3,1,0,0,0,0,9,6,0,15,15,15,Local Public School School,N,4,March,2019
01000429,Alamance,Alexander Wilson Elementary Pre­k,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,4,March,2019
01000429,Alamance,Alexander Wilson Elementary Pre­k,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,4,March,2019
01000430,Alamance,South Graham Elementary Preschool,Center,5 Star C 2C,5,1,0,0,0,2,12,36,0,50,60,60,Local Public School School,Y,10,March,2019
01000430,Alamance,South Graham Elementary Preschool,Center,5 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,10,March,2019
01000430,Alamance,South Graham Elementary Preschool,Center,5 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,10,March,2019
01000432,Alamance,Harvey Newlin Elementary Pre­k,Center,5 Star C 2C,4,1,0,0,0,0,14,16,0,30,30,30,Local Public School School,N,6,March,2019
01000432,Alamance,Harvey Newlin Elementary Pre­k,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,6,March,2019
01000432,Alamance,Harvey Newlin Elementary Pre­k,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,6,March,2019
01000433,Alamance,Grove Park Elementary Pre­k,Center,5 Star C 2C,6,1,0,0,0,0,6,9,0,15,15,15,Local Public School School,N,2,March,2019
01000433,Alamance,Grove Park Elementary Pre­k,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,March,2019
01000433,Alamance,Grove Park Elementary Pre­k,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,March,2019
01000434,Alamance,Hillcrest Elementary Pre­k,Center,5 Star C 2C,8,1,0,0,0,0,4,11,0,15,30,15,Local Public School School,N,1,March,2019
01000434,Alamance,Hillcrest Elementary Pre­k,Center,5 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,1,March,2019
01000434,Alamance,Hillcrest Elementary Pre­k,Center,5 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,1,March,2019
01000441,Alamance,Lifespan Circle School Burlington,Center,5 Star C 2C,5,1,5,8,14,13,26,3,0,69,105,105,Contracted Provider Government Building,Y,22,March,2019
01000441,Alamance,Lifespan Circle School Burlington,Center,5 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider Government Building,Y,22,March,2019
01000441,Alamance,Lifespan Circle School Burlington,Center,5 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider Government Building,Y,22,March,2019
01000449,Alamance,Marvin B Smith Elementary Pre­k,Center,5 Star C 2C,4,1,0,0,0,0,6,9,0,15,15,15,Local Public School School,N,2,March,2019
01000449,Alamance,Marvin B Smith Elementary Pre­k,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,March,2019
01000449,Alamance,Marvin B Smith Elementary Pre­k,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,March,2019
01000472,Alamance,Sonya's Kidz Depot,Center,4 Star C 2C,12,1,1,11,8,4,8,1,0,33,40,40,Independent Constructed for Child Care,Y,6,March,2019
01000472,Alamance,Sonya's Kidz Depot,Center,4 Star C 2C,12,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,6,March,2019
01000472,Alamance,Sonya's Kidz Depot,Center,4 Star C 2C,12,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,6,March,2019
01000474,Alamance,Creative Child Care 2,Center,5 Star C 2C,7,1,2,5,7,11,23,3,21,72,87,87,Independent Constructed for Child Care,Y,9,March,2019
01000474,Alamance,Creative Child Care 2,Center,5 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,9,March,2019
01000474,Alamance,Creative Child Care 2,Center,5 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,9,March,2019
01000501,Alamance,Little Thinkers,Center,4 Star C 2C,4,1,7,10,13,14,9,2,18,73,169,169,Independent Constructed for Child Care,Y,12,March,2019
01000501,Alamance,Little Thinkers,Center,4 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,12,March,2019
01000501,Alamance,Little Thinkers,Center,4 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,12,March,2019
01000505,Alamance,Kidz­n­progress,Center,4 Star C 2C,1,1,3,3,11,0,0,0,0,17,16,0,Independent Converted Building,Y,5,March,2019
01000505,Alamance,Kidz­n­progress,Center,4 Star C 2C,1,2,0,0,0,0,0,0,0,0,16,0,Independent Converted Building,Y,5,March,2019
01000505,Alamance,Kidz­n­progress,Center,4 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,5,March,2019
01000524,Alamance,Haw River Elementary Prek,Center,5 Star C 2C,5,1,0,0,0,0,53,22,0,75,75,75,Local Public School School,N,10,March,2019
01000524,Alamance,Haw River Elementary Prek,Center,5 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,10,March,2019
01000524,Alamance,Haw River Elementary Prek,Center,5 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,10,March,2019
01000538,Alamance,Positive Day School,Center,3 Star C 2C,4,1,0,0,0,1,2,1,27,31,44,44,Independent Community Building,Y,3,March,2019
01000538,Alamance,Positive Day School,Center,3 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Independent Community Building,Y,3,March,2019
01000538,Alamance,Positive Day School,Center,3 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Independent Community Building,Y,3,March,2019
01000549,Alamance,Sylvan Elementary Prek,Center,5 Star C 2C,7,1,0,0,0,0,12,3,0,15,15,15,Local Public School Modular,N,4,March,2019
01000549,Alamance,Sylvan Elementary Prek,Center,5 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Local Public School Modular,N,4,March,2019
01000549,Alamance,Sylvan Elementary Prek,Center,5 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Local Public School Modular,N,4,March,2019
01000550,Alamance,Kidz N Progress 2,Center,3 Star C 2C,7,1,0,0,0,3,4,3,20,30,29,0,Independent Converted Building,Y,1,March,2019
01000550,Alamance,Kidz N Progress 2,Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,1,March,2019
01000550,Alamance,Kidz N Progress 2,Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,1,March,2019
01000559,Alamance,North Graham Elementary Prek,Center,5 Star C 2C,5,1,0,0,0,2,8,1,0,11,15,15,Local Public School School,N,5,March,2019
01000559,Alamance,North Graham Elementary Prek,Center,5 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,5,March,2019
01000559,Alamance,North Graham Elementary Prek,Center,5 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,5,March,2019
01000560,Alamance,Eastlawn Elementary Prek,Center,5 Star C 2C,5,1,0,0,0,0,23,7,0,30,30,30,Local Public School School,N,4,March,2019
01000560,Alamance,Eastlawn Elementary Prek,Center,5 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,4,March,2019
01000560,Alamance,Eastlawn Elementary Prek,Center,5 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,4,March,2019
01000561,Alamance,Andrews Elementary Prek,Center,5 Star C 2C,3,1,0,0,0,0,15,0,0,15,15,15,Local Public School School,N,3,March,2019
01000561,Alamance,Andrews Elementary Prek,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,March,2019
01000561,Alamance,Andrews Elementary Prek,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,March,2019
01000564,Alamance,Like My Own Day Care #2,Center,3 Star C 2C,12,1,4,8,14,7,3,0,0,36,41,41,Independent Converted Building,Y,5,March,2019
01000564,Alamance,Like My Own Day Care #2,Center,3 Star C 2C,12,2,0,0,0,0,0,0,0,0,41,0,Independent Converted Building,Y,5,March,2019
01000564,Alamance,Like My Own Day Care #2,Center,3 Star C 2C,12,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,5,March,2019
01000568,Alamance,Step By Step,Center,3 Star C 2C,6,1,2,7,14,11,9,3,0,46,50,50,Independent Converted Building,Y,8,March,2019
01000568,Alamance,Step By Step,Center,3 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,8,March,2019
01000568,Alamance,Step By Step,Center,3 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,8,March,2019
01000573,Alamance,Exploration Station,Center,4 Star C 2C,3,1,0,0,0,8,6,2,0,16,29,29,Park and Recreation Government Building,Y,5,March,2019
01000573,Alamance,Exploration Station,Center,4 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Park and Recreation Government Building,Y,5,March,2019
01000573,Alamance,Exploration Station,Center,4 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Park and Recreation Government Building,Y,5,March,2019
01000585,Alamance,Saxapahaw Village Kids,Center,Other,9,1,0,0,9,16,10,6,0,41,50,50,Religious Sponsored Religious,Y,4,March,2019
01000585,Alamance,Saxapahaw Village Kids,Center,Other,9,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,4,March,2019
01000585,Alamance,Saxapahaw Village Kids,Center,Other,9,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,4,March,2019
01000588,Alamance,Garrett Elementary Prek,Center,5 Star C 2C,3,1,0,0,0,0,10,0,0,10,30,15,Local Public School School,N,4,March,2019
01000588,Alamance,Garrett Elementary Prek,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,4,March,2019
01000588,Alamance,Garrett Elementary Prek,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,4,March,2019
01000590,Alamance,Love's Childcare,Center,4 Star C 2C,8,1,8,11,20,19,19,8,38,123,150,150,Independent Converted Building,Y,9,March,2019
01000590,Alamance,Love's Childcare,Center,4 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,9,March,2019
01000590,Alamance,Love's Childcare,Center,4 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,9,March,2019
