id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
01000333,ALAMANCE,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000377,ALAMANCE,HOMES,3-STAR,1,0,2,1,1,0,0,1,5,8,8,Independent Family,Y,1,february,2008
01000377,ALAMANCE,HOMES,3-STAR,2,0,2,1,0,0,0,0,3,8,8,Independent Family,Y,1,february,2008
01000377,ALAMANCE,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000383,ALAMANCE,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000383,ALAMANCE,HOMES,1-STAR,2,2,1,0,0,0,0,1,4,8,8,Independent Family,Y,1,february,2008
01000383,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000387,ALAMANCE,HOMES,2-STAR,1,0,0,3,0,0,0,3,6,8,8,Independent Family,Y,3,february,2008
01000387,ALAMANCE,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,3,february,2008
01000387,ALAMANCE,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,8,50,Independent Family,Y,3,february,2008
01000394,ALAMANCE,HOMES,3-STAR,1,0,1,2,1,1,0,2,7,8,8,Independent Family,Y,1,february,2008
01000394,ALAMANCE,HOMES,3-STAR,2,1,0,0,0,0,0,2,3,8,8,Independent Family,Y,1,february,2008
01000394,ALAMANCE,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000403,ALAMANCE,HOMES,4-STAR,1,0,1,3,1,0,0,0,5,5,5,Independent Family,Y,1,february,2008
01000403,ALAMANCE,HOMES,4-STAR,2,0,0,1,0,0,0,0,1,5,5,Independent Family,Y,1,february,2008
01000403,ALAMANCE,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000407,ALAMANCE,HOMES,5-STAR,1,1,2,1,0,0,0,1,5,5,5,Independent Family,Y,1,february,2008
01000407,ALAMANCE,HOMES,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000407,ALAMANCE,HOMES,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000415,ALAMANCE,HOMES,1-STAR,1,0,1,0,3,0,0,0,4,5,5,Independent Family,N,1,february,2008
01000415,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,february,2008
01000415,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,february,2008
01000425,ALAMANCE,HOMES,5-STAR,1,0,0,2,0,1,0,0,3,8,8,Independent Family,Y,1,february,2008
01000425,ALAMANCE,HOMES,5-STAR,2,0,1,0,0,1,0,6,8,8,8,Independent Family,Y,1,february,2008
01000425,ALAMANCE,HOMES,5-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000436,ALAMANCE,HOMES,4-STAR,1,0,1,2,1,0,0,2,6,8,8,Independent Family,Y,1,february,2008
01000436,ALAMANCE,HOMES,4-STAR,2,1,2,1,1,0,0,2,7,8,8,Independent Family,Y,1,february,2008
01000436,ALAMANCE,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000439,ALAMANCE,HOMES,3-STAR,1,1,2,1,1,0,0,0,5,8,8,Independent Family,Y,1,february,2008
01000439,ALAMANCE,HOMES,3-STAR,2,0,0,0,2,0,0,5,7,8,8,Independent Family,Y,1,february,2008
01000439,ALAMANCE,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000448,ALAMANCE,HOMES,4-STAR,1,1,1,2,1,0,0,1,6,5,5,Independent Family,Y,1,february,2008
01000448,ALAMANCE,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,5,5,Independent Family,Y,1,february,2008
01000448,ALAMANCE,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000454,ALAMANCE,HOMES,2-STAR,1,2,1,1,1,0,0,3,8,8,8,Independent Doublewide,Y,1,february,2008
01000454,ALAMANCE,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,february,2008
01000454,ALAMANCE,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,february,2008
01000463,ALAMANCE,HOMES,1-STAR,1,1,1,1,0,2,0,0,5,8,8,Independent Family,Y,1,february,2008
01000463,ALAMANCE,HOMES,1-STAR,2,0,1,0,0,0,0,1,2,8,8,Independent Family,Y,1,february,2008
01000463,ALAMANCE,HOMES,1-STAR,3,0,1,0,1,0,0,0,2,8,8,Independent Family,Y,1,february,2008
01000473,ALAMANCE,HOMES,1-STAR,1,0,2,0,2,1,0,1,6,8,8,Independent Family,N,0,february,2008
01000473,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,0,february,2008
01000473,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,0,february,2008
01000483,ALAMANCE,HOMES,2-STAR,1,0,1,0,0,0,0,3,4,8,8,Independent Family,Y,1,february,2008
01000483,ALAMANCE,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000483,ALAMANCE,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
01000488,ALAMANCE,HOMES,1-STAR,1,1,1,1,0,1,0,1,5,5,5,Independent Singlewide,Y,1,february,2008
01000488,ALAMANCE,HOMES,1-STAR,2,0,1,0,1,0,0,2,4,5,5,Independent Singlewide,Y,1,february,2008
01000488,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Singlewide,Y,1,february,2008
01000491,ALAMANCE,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,5,Independent Family,Y,1,february,2008
01000491,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,5,Independent Family,Y,1,february,2008
01000491,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000494,ALAMANCE,HOMES,2-STAR,1,1,0,1,0,1,0,0,3,5,5,Independent Family,Y,1,february,2008
01000494,ALAMANCE,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000494,ALAMANCE,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
01000495,ALAMANCE,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,5,5,Independent Family,N,1,february,2008
01000495,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,5,5,Independent Family,N,1,february,2008
01000495,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,february,2008
0105274,ALAMANCE,HOMES,1-STAR,1,0,2,1,0,1,0,0,4,8,8,Independent Family,Y,1,february,2008
0105274,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,february,2008
0105274,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,february,2008
0105312,ALAMANCE,HOMES,1-STAR,1,0,2,0,2,0,0,1,5,8,8,Independent Family,N,1,february,2008
0105312,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,february,2008
0105312,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,february,2008
0105327,ALAMANCE,HOMES,4-STAR,1,0,0,1,2,1,0,3,7,8,8,Independent Family,Y,1,february,2008
