id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
0655013,AVERY,CENTERS,5-STAR,1,0,0,0,0,0,0,8,8,25,25,Private School School,Y,3,august,2008
0655013,AVERY,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Private School School,Y,3,august,2008
0655013,AVERY,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Private School School,Y,3,august,2008
07000019,BEAUFORT,HOMES,4-STAR,1,1,0,0,2,2,1,1,7,8,8,Independent Family,Y,1,august,2008
07000019,BEAUFORT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000019,BEAUFORT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000021,BEAUFORT,HOMES,4-STAR,1,0,2,2,1,0,0,2,7,8,8,Independent Family,Y,2,august,2008
07000021,BEAUFORT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,2,august,2008
07000021,BEAUFORT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,2,august,2008
07000071,BEAUFORT,HOMES,2-STAR,1,0,1,1,1,0,0,1,4,8,8,Independent Family,Y,1,august,2008
07000071,BEAUFORT,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000071,BEAUFORT,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000088,BEAUFORT,HOMES,5-STAR,1,0,0,3,2,0,0,3,8,8,8,Independent Family,Y,1,august,2008
07000088,BEAUFORT,HOMES,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000088,BEAUFORT,HOMES,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000091,BEAUFORT,HOMES,3-STAR,1,0,1,2,2,0,0,0,5,8,8,Independent Doublewide,Y,1,august,2008
07000091,BEAUFORT,HOMES,3-STAR,2,0,0,0,2,0,0,2,4,8,8,Independent Doublewide,Y,1,august,2008
07000091,BEAUFORT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,august,2008
07000093,BEAUFORT,HOMES,2-STAR,1,1,0,1,3,0,0,3,8,8,8,Independent Family,Y,1,august,2008
07000093,BEAUFORT,HOMES,2-STAR,2,1,0,1,1,0,0,2,5,8,8,Independent Family,Y,1,august,2008
07000093,BEAUFORT,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,august,2008
07000099,BEAUFORT,HOMES,2-STAR,1,0,0,2,3,0,0,5,10,8,8,Independent Doublewide,Y,1,august,2008
07000099,BEAUFORT,HOMES,2-STAR,2,0,0,0,0,0,0,3,3,8,8,Independent Doublewide,Y,1,august,2008
07000099,BEAUFORT,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,august,2008
07000100,BEAUFORT,HOMES,3-STAR,1,0,1,1,1,1,0,2,6,8,8,Independent Family,Y,1,august,2008
07000100,BEAUFORT,HOMES,3-STAR,2,1,1,0,0,1,0,3,6,8,8,Independent Family,Y,1,august,2008
07000100,BEAUFORT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000124,BEAUFORT,HOMES,4-STAR,1,1,3,1,0,0,0,3,8,8,8,Independent Doublewide,Y,1,august,2008
07000124,BEAUFORT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,august,2008
07000124,BEAUFORT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,august,2008
07000125,BEAUFORT,HOMES,4-STAR,1,0,0,2,1,0,0,3,6,7,7,Independent Family,Y,1,august,2008
07000125,BEAUFORT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,7,7,Independent Family,Y,1,august,2008
07000125,BEAUFORT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000133,BEAUFORT,HOMES,1-STAR,1,1,1,3,0,0,0,5,10,8,8,Independent Modular,Y,1,august,2008
07000133,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Modular,Y,1,august,2008
07000133,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Modular,Y,1,august,2008
07000134,BEAUFORT,HOMES,1-STAR,1,2,0,0,0,1,0,2,5,8,8,Independent Doublewide,Y,2,august,2008
