id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
26001134,CUMBERLAND,CENTERS,3-STAR,1,10,25,17,20,35,0,16,123,153,153,Franchise   Constructed for,Y,4,january,2007
26001134,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Franchise   Constructed for,Y,4,january,2007
26001134,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Franchise   Constructed for,Y,4,january,2007
26001135,CUMBERLAND,CENTERS,3-STAR,1,7,15,19,29,19,1,67,157,167,157,Franchise   Constructed for,Y,4,january,2007
26001135,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Franchise   Constructed for,Y,4,january,2007
26001135,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Franchise   Constructed for,Y,4,january,2007
26001142,CUMBERLAND,CENTERS,3-STAR,1,10,12,20,15,10,10,48,125,171,171,Independent Constructed for,Y,4,january,2007
26001142,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,4,january,2007
26001142,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,4,january,2007
26001147,CUMBERLAND,CENTERS,5-STAR,1,0,1,4,3,2,0,6,16,12,12,Independent Family,Y,2,january,2007
26001147,CUMBERLAND,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,2,january,2007
26001147,CUMBERLAND,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,2,january,2007
26001154,CUMBERLAND,CENTERS,GS[0-9]+,1,3,6,8,5,2,0,12,36,60,60,Religious   Religious,Y,6,january,2007
26001154,CUMBERLAND,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,60,Religious   Religious,Y,6,january,2007
26001154,CUMBERLAND,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,6,january,2007
26001170,CUMBERLAND,CENTERS,3-STAR,1,1,5,5,4,3,0,11,29,55,55,Independent Converted House,Y,5,january,2007
26001170,CUMBERLAND,CENTERS,3-STAR,2,1,0,0,0,1,0,1,3,55,55,Independent Converted House,Y,5,january,2007
26001170,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,5,january,2007
26001175,CUMBERLAND,CENTERS,3-STAR,1,2,4,8,7,2,0,9,32,30,30,Independent Converted House,Y,6,january,2007
26001175,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,30,30,Independent Converted House,Y,6,january,2007
26001175,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,30,30,Independent Converted House,Y,6,january,2007
26001183,CUMBERLAND,CENTERS,4-STAR,1,0,3,0,2,0,0,5,10,12,12,Independent Family,Y,2,january,2007
26001183,CUMBERLAND,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,2,january,2007
26001183,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,2,january,2007
26001184,CUMBERLAND,CENTERS,4-STAR,1,2,4,1,3,0,0,0,10,12,12,Independent Family,Y,3,january,2007
26001184,CUMBERLAND,CENTERS,4-STAR,2,0,0,1,0,0,0,0,1,12,12,Independent Family,Y,3,january,2007
26001184,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,3,january,2007
26001216,CUMBERLAND,CENTERS,TEMP,1,0,0,0,0,0,0,2,2,49,49,Religious   Religious,Y,3,january,2007
26001216,CUMBERLAND,CENTERS,TEMP,2,0,0,0,0,0,0,0,0,49,49,Religious   Religious,Y,3,january,2007
26001216,CUMBERLAND,CENTERS,TEMP,3,0,0,0,0,0,0,0,0,0,0,Religious   Religious,Y,3,january,2007
26001231,CUMBERLAND,CENTERS,3-STAR,1,5,3,2,4,2,0,7,23,28,28,Independent Converted House,Y,6,january,2007
26001231,CUMBERLAND,CENTERS,3-STAR,2,1,0,0,0,0,0,2,3,28,28,Independent Converted House,Y,6,january,2007
