id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
11000673,Buncombe,Ymca Hominy Valley Afterschool,Center,3 Star C 2C,8,1,0,0,0,0,0,0,57,57,150,150,Contracted Provider School,Y,6,November,2018
11000673,Buncombe,Ymca Hominy Valley Afterschool,Center,3 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,6,November,2018
11000673,Buncombe,Ymca Hominy Valley Afterschool,Center,3 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,6,November,2018
11000675,Buncombe,Ymca North Buncombe Afterschool,Center,4 Star C 2C,7,1,0,0,0,0,0,0,36,36,100,100,Contracted Provider School,Y,5,November,2018
11000675,Buncombe,Ymca North Buncombe Afterschool,Center,4 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,5,November,2018
11000675,Buncombe,Ymca North Buncombe Afterschool,Center,4 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,5,November,2018
11000676,Buncombe,Ymca Oakley Afterschool,Center,4 Star C 2C,8,1,0,0,0,0,0,0,36,36,100,100,Contracted Provider School,Y,3,November,2018
11000676,Buncombe,Ymca Oakley Afterschool,Center,4 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,3,November,2018
11000676,Buncombe,Ymca Oakley Afterschool,Center,4 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,3,November,2018
11000677,Buncombe,Ymca Pisgah Afterschool,Center,3 Star C 2C,11,1,0,0,0,0,0,0,22,22,50,50,Contracted Provider School,Y,3,November,2018
11000677,Buncombe,Ymca Pisgah Afterschool,Center,3 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,3,November,2018
11000677,Buncombe,Ymca Pisgah Afterschool,Center,3 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Contracted Provider School,Y,3,November,2018
11000679,Buncombe,Ymca Charles Bell Afterschool,Center,3 Star C 2C,6,1,0,0,0,0,0,0,42,42,150,150,Contracted Provider School,Y,4,November,2018
