id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
43000321,HARNETT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000321,HARNETT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,8,Independent Family,Y,1,march,2006
43000328,HARNETT,HOMES,3-STAR,1,0,0,1,0,0,1,0,2,8,8,Independent Family,Y,1,march,2006
43000328,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000328,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000329,HARNETT,HOMES,3-STAR,1,0,0,0,0,2,0,0,2,8,8,Independent Family,Y,2,march,2006
43000329,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,2,march,2006
43000329,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,2,march,2006
43000333,HARNETT,HOMES,3-STAR,1,1,2,0,0,3,1,3,10,8,8,Independent Modular,Y,1,march,2006
43000333,HARNETT,HOMES,3-STAR,2,0,1,0,0,2,1,3,7,8,8,Independent Modular,Y,1,march,2006
43000333,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Modular,Y,1,march,2006
43000334,HARNETT,HOMES,3-STAR,1,0,2,0,0,0,0,0,2,8,8,Independent Family,Y,1,march,2006
43000334,HARNETT,HOMES,3-STAR,2,0,1,0,0,0,0,0,1,8,8,Independent Family,Y,1,march,2006
43000334,HARNETT,HOMES,3-STAR,3,0,1,0,0,0,0,0,1,8,8,Independent Family,Y,1,march,2006
43000335,HARNETT,HOMES,3-STAR,1,2,1,0,0,0,1,1,5,8,8,Independent Family,Y,1,march,2006
43000335,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000335,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000337,HARNETT,HOMES,3-STAR,1,0,0,0,0,0,0,0,0,8,0,Independent Doublewide,Y,0,march,2006
43000337,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,0,Independent Doublewide,Y,0,march,2006
43000337,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,0,march,2006
43000338,HARNETT,HOMES,3-STAR,1,0,0,1,0,0,1,3,5,8,8,Independent Family,Y,1,march,2006
43000338,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000338,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000339,HARNETT,HOMES,4-STAR,1,0,0,1,1,1,0,0,3,8,8,Independent Doublewide,Y,1,march,2006
43000339,HARNETT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000339,HARNETT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000344,HARNETT,HOMES,3-STAR,1,1,1,1,1,0,0,0,4,8,8,Independent Family,Y,1,march,2006
43000344,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000344,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000346,HARNETT,HOMES,3-STAR,1,0,0,1,0,1,0,0,2,8,8,Independent Family,Y,2,march,2006
43000346,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,2,march,2006
43000346,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,2,march,2006
43000351,HARNETT,HOMES,3-STAR,1,0,0,0,0,0,0,5,5,8,8,Independent Family,Y,1,march,2006
43000351,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000351,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000352,HARNETT,HOMES,3-STAR,1,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000352,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000352,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000354,HARNETT,HOMES,3-STAR,1,0,1,1,1,1,0,1,5,8,8,Independent Family,Y,1,march,2006
43000354,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000354,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000355,HARNETT,HOMES,3-STAR,1,1,0,0,0,0,0,1,2,8,8,Independent Family,N,1,march,2006
43000355,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,N,1,march,2006
43000355,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,N,1,march,2006
43000357,HARNETT,HOMES,3-STAR,1,4,0,0,0,0,0,0,4,8,8,Independent Family,Y,1,march,2006
43000357,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000357,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000358,HARNETT,HOMES,3-STAR,1,0,1,0,1,0,0,0,2,8,8,Independent Family,Y,1,march,2006
43000358,HARNETT,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000358,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,0,Independent Family,Y,1,march,2006
43000366,HARNETT,HOMES,3-STAR,1,0,1,0,0,0,0,0,1,8,8,Independent Family,Y,1,march,2006
43000366,HARNETT,HOMES,3-STAR,2,0,1,1,0,0,0,4,6,8,8,Independent Family,Y,1,march,2006
43000366,HARNETT,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000378,HARNETT,HOMES,1-STAR,1,0,0,0,0,0,2,3,5,8,8,Independent Doublewide,Y,1,march,2006
43000378,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000378,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,march,2006
43000379,HARNETT,HOMES,1-STAR,1,1,1,0,1,2,0,3,8,8,8,Independent Family,Y,1,march,2006
43000379,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000379,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,march,2006
43000380,HARNETT,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,8,8,Independent Modular,Y,2,march,2006
43000380,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Modular,Y,2,march,2006
43000380,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Modular,Y,2,march,2006
43000386,HARNETT,HOMES,1-STAR,1,1,0,2,0,0,0,0,3,8,0,Independent Doublewide,N,0,march,2006
43000386,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,N,0,march,2006
43000386,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,N,0,march,2006
43000387,HARNETT,HOMES,1-STAR,1,0,2,0,2,0,1,1,6,8,8,Independent Family,Y,1,march,2006
43000387,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000387,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,march,2006
43000388,HARNETT,HOMES,1-STAR,1,0,0,1,0,0,0,1,2,8,8,Independent Modular,Y,1,march,2006
43000388,HARNETT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,0,Independent Modular,Y,1,march,2006
43000388,HARNETT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,8,0,Independent Modular,Y,1,march,2006
