id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
53000189,LEE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,0,september,2009
53000189,LEE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,0,september,2009
53000191,LEE,CENTERS,1-STAR,1,0,0,3,10,4,2,0,19,84,84,Independent  Converted,Y,4,september,2009
53000191,LEE,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted,Y,4,september,2009
53000191,LEE,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted,Y,4,september,2009
53000194,LEE,CENTERS,3-STAR,1,3,3,5,4,2,2,0,19,29,29,Independent  Converted House,Y,6,september,2009
53000194,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,6,september,2009
53000194,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,6,september,2009
53000199,LEE,CENTERS,3-STAR,1,3,9,6,8,7,0,23,56,114,114,Independent  Constructed for,Y,3,september,2009
53000199,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,3,september,2009
53000199,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,3,september,2009
53000204,LEE,CENTERS,3-STAR,1,7,8,4,11,3,0,3,36,45,45,Independent  Converted House,Y,7,september,2009
53000204,LEE,CENTERS,3-STAR,2,2,1,0,3,1,0,5,12,45,45,Independent  Converted House,Y,7,september,2009
53000204,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,45,45,Independent  Converted House,Y,7,september,2009
53000213,LEE,CENTERS,2-STAR,1,8,6,9,2,8,0,0,33,61,61,Independent  Constructed for,Y,7,september,2009
53000213,LEE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,7,september,2009
53000213,LEE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,7,september,2009
53000220,LEE,CENTERS,3-STAR,1,2,2,5,2,3,0,3,17,26,26,Independent  Converted House,Y,3,september,2009
53000220,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,26,26,Independent  Converted House,Y,3,september,2009
53000220,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,26,26,Independent  Converted House,Y,3,september,2009
53000224,LEE,CENTERS,GS[0-9]+,1,2,8,13,5,7,2,11,48,100,100,Religious    Religious,Y,5,september,2009
53000224,LEE,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious    Religious,Y,5,september,2009
53000224,LEE,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious    Religious,Y,5,september,2009
53000228,LEE,CENTERS,4-STAR,1,2,6,3,7,5,0,21,44,60,60,Independent  Converted,Y,6,september,2009
53000228,LEE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted,Y,6,september,2009
53000228,LEE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted,Y,6,september,2009
53000236,LEE,CENTERS,3-STAR,1,0,2,5,4,3,2,4,20,29,29,Independent  Converted House,Y,6,september,2009
53000236,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,6,september,2009
53000236,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,6,september,2009
53000240,LEE,CENTERS,3-STAR,1,5,4,14,7,6,2,0,38,66,66,Independent  Constructed for,Y,8,september,2009
53000240,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,8,september,2009
53000240,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Constructed for,Y,8,september,2009
53000245,LEE,CENTERS,2-STAR,1,4,8,9,8,2,0,8,39,91,91,Independent  Converted,Y,0,september,2009
53000245,LEE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted,Y,0,september,2009
53000245,LEE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted,Y,0,september,2009
53000252,LEE,CENTERS,GS[0-9]+,1,0,0,2,1,0,0,2,5,24,24,Religious    Converted House,Y,4,september,2009
53000252,LEE,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious    Converted House,Y,4,september,2009
53000252,LEE,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious    Converted House,Y,4,september,2009
53000258,LEE,CENTERS,TEMP,1,3,4,4,3,2,2,1,19,47,47,Independent  Converted House,Y,4,september,2009
53000258,LEE,CENTERS,TEMP,2,0,0,0,0,0,0,2,2,47,47,Independent  Converted House,Y,4,september,2009
53000258,LEE,CENTERS,TEMP,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,4,september,2009
5350976,LEE,CENTERS,3-STAR,1,0,0,2,2,4,0,26,34,73,73,Independent  Religious,Y,5,september,2009
5350976,LEE,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Religious,Y,5,september,2009
5350976,LEE,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Religious,Y,5,september,2009
5355026,LEE,CENTERS,2-STAR,1,1,2,5,3,2,7,12,32,56,56,Religious    Religious,Y,6,september,2009
5355026,LEE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious    Religious,Y,6,september,2009
5355026,LEE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious    Religious,Y,6,september,2009
5355044,LEE,CENTERS,5-STAR,1,0,0,0,0,39,0,0,39,90,90,Local Public School,Y,6,september,2009
5355044,LEE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public School,Y,6,september,2009
5355044,LEE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public School,Y,6,september,2009
5355058,LEE,CENTERS,2-STAR,1,0,3,4,3,13,0,10,33,40,40,Independent  Converted House,Y,6,september,2009
5355058,LEE,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,6,september,2009
5355058,LEE,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,Y,6,september,2009
5355060,LEE,CENTERS,1-STAR,1,4,5,13,6,7,4,0,39,49,49,Independent  Converted House,N,0,september,2009
5355060,LEE,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,N,0,september,2009
5355060,LEE,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Converted House,N,0,september,2009
5355074,LEE,CENTERS,4-STAR,1,0,0,0,0,32,0,0,32,40,40,Head Start   Converted,N,6,september,2009
